origem;ano;geral_project_id;geral_titulo;geral_data_ini;geral_data_fim;geral_dias_campanha;geral_percentual_arrecadado;geral_meta;geral_meta_corrigida;geral_arrecadado;geral_arrecadado_corrigido;geral_modalidade;geral_status;geral_uf_br;geral_uf;geral_municipio;geral_city_id;geral_capa_imagem;geral_capa_video;geral_content_rating;geral_conteudo_adulto;geral_contributed_by_friends;geral_posts;geral_total_apoiadores;geral_total_contribuicoes;autoria_classificacao;autoria_nome;autoria_nome_publico;recompensas_menor_nominal;recompensas_menor_ajustado;recompensas_quantidade;social_newsletter;social_projetos_contribuidos;social_projetos_publicados;social_seguidores;mencoes_angelo_agostini;mencoes_ccxp;mencoes_disputa;mencoes_erotismo;mencoes_fantasia;mencoes_ficcao_cientifica;mencoes_fiq;mencoes_folclore;mencoes_herois;mencoes_hqmix;mencoes_humor;mencoes_jogos;mencoes_lgbtqiamais;mencoes_midia_independente;mencoes_politica;mencoes_questoes_genero;mencoes_religiosidade;mencoes_saloes_humor;mencoes_terror;mencoes_webformatos;mencoes_zine
catarse;2019;104217;Kaiju Parade;2019-10-03T13:08:14.211954;2019-11-03T02:59:59.999999;30,0;75,4002;15000,0;15034,516673875001;11310,03;11336,055641135099;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;11;231;234;masculino;rodrigo ciola solsona da silva;magenta king;150,0;150,34516673875;1;True;11;3;233;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False
catarse;2019;104229;Lilith vol. 2;2019-12-02T09:00:22.062461;2020-02-10T02:59:59.999999;19,0;82,09688581314879;28900,0;28900,0;23726,0;23726,0;flex;successful;CE;CE;Fortaleza;760;False;True;1,0;False;False;17;302;311;empresa;alexandre magnos de brito;red dragon;320,0;320,0;1;False;41;22;485;False;False;True;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False
catarse;2019;104276;Sheiloca!!!;2019-10-07T16:48:20.610732;2019-11-22T02:59:59.999999;45,0;144,35;16000,0;16036,817785466666;23096,0;23149,146473321136;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;8;448;453;feminino;gabriela masson;lovelove6;35,0;35,08053890570833;1;True;31;3;99;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False
catarse;2019;104367;Engraçada, mas nem tanto vol 2;2019-10-04T01:43:34.016204;2019-10-29T02:59:59.999999;25,0;170,0;5000,0;5011,505557958333;8500,0;8519,559448529166;flex;successful;MG;MG;São Francisco;2281;False;True;1,0;False;False;14;190;190;feminino;thaís soares;tscarmo;35,0;35,08053890570833;1;False;9;5;181;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;104439;O Mundo em Preto e Branco;2019-10-05T01:11:35.688947;2019-11-02T02:59:59.999999;28,0;227,83956780923995;13420,0;13450,880917560167;30576,07;30646,42894910461;aon;successful;RS;RS;São Leopoldo;4251;False;True;1,0;False;False;6;661;663;masculino;rafael da silva fritzen;rafael fritzen;50,0;50,115055579583334;1;False;8;2;262;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2015;10445;DNKB;2015-03-13T18:38:18.192429;2015-05-13T02:59:59;60,0;1,5;5000,0;6344,550625412191;75,0;95,16825938118288;aon;failed;RN;RN;Mossoró;3773;False;True;1,0;False;False;3;3;3;masculino;joao victor de albuquerque duarte lima;johan wolf;10,0;12,689101250824383;1;True;0;1;0;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False
catarse;2019;104496;O Elísio - Pré-venda;2019-10-06T22:08:47.179899;2019-11-06T02:59:59.999999;30,0;165,7;5000,0;5011,505557958333;8285,0;8304,064709536959;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;4;91;95;masculino;renato dalmaso;renato dal maso rodrigues;300,0;300,6903334775;1;True;5;1;29;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
catarse;2019;104592;DESÍGNIO;2019-10-08T05:40:00.260564;2019-11-18T02:59:59.999999;40,0;28,300833333333333;12000,0;12027,6133391;3396,1;3403,914805076459;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;0;41;42;feminino;érica sena de araújo;érica sena;400,0;400,9204446366667;1;False;1;1;1;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
catarse;2019;104601;Querido Diário;2019-10-15T12:58:41.393061;2019-11-15T02:59:59.999999;30,0;86,65714285714286;7000,0;7016,107781141667;6066,0;6079,958542915049;flex;successful;SP;SP;Jundiaí;5005;False;True;1,0;False;False;4;108;110;masculino;michel ramalho da silva;michel ramalho;69,0;69,15877669982501;1;True;45;4;253;False;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
catarse;2019;104661;Petrus;2019-10-12T15:59:10.137015;2020-04-13T02:59:59.999999;60,0;57,21463414634146;8200,0;8218,869115051668;4691,6;4702,395895143464;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;28;76;77;masculino;gabriel dantas arrais;gabriel arrais;35,0;35,08053890570833;1;True;66;14;435;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False
catarse;2019;104669;Bad Omen 4: Genus;2019-10-10T16:20:49.387053;2019-11-20T02:59:59.999999;40,0;78,96081771720613;5870,0;5883,507525043084;4635,0;4645,665652227375;flex;successful;SC;SC;Florianópolis;4504;False;True;1,0;False;False;7;83;84;feminino;alice grosseman mattosinho;alice monstrinho;120,0;120,276133391;1;False;51;2;98;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False
catarse;2015;10467;Samira e Paulito num relacionamento gozado;2015-03-09T18:22:58.627548;2015-05-09T02:59:59;60,0;42,333333333333336;15000,0;19033,651876236574;6350,0;8057,579294273482;aon;failed;SP;SP;Hortolândia;4929;False;True;1,0;False;False;41;171;178;masculino;rafael barbosa marçal vieira;rafael marçal;10,0;12,689101250824383;1;False;183;7;387;False;True;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;False;False;False
catarse;2019;104690;Projeto 104690;2019-10-09T23:45:33.540717;2019-12-09T02:59:59.999999;60,0;0,26666666666666666;7500,0;7517,258336937501;20,0;20,046022231833334;aon;failed;SP;SP;Jaú;4998;False;True;1,0;False;False;0;1;1;outros;removido dpo;removido dpo;120,0;120,276133391;1;True;0;1;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2015;10479;De Dentro Da Couraça;2015-03-16T14:30:18.558838;2015-05-06T02:59:59;50,0;114,7158830191175;14666,67;18610,686064242844;16825,0;21349,412854512022;aon;successful;PB;PB;João Pessoa;2659;False;True;1,0;False;False;12;343;350;masculino;gabriel jardim ferraz da silva;gabriel jardim;10,0;12,689101250824383;1;True;30;6;137;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;104806;O Gato #01;2019-10-21T03:27:56.320238;2019-11-19T02:59:59.999999;28,0;0,967741935483871;6200,0;6214,266891868334;60,0;60,1380666955;flex;successful;RS;RS;Novo Hamburgo;4141;False;True;1,0;False;False;0;2;2;masculino;matheus haubrich iparraguirre 00962178047;portal entretenimento;35,0;35,08053890570833;1;False;7;7;32;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False
catarse;2019;104809;HQ Br Comics;2019-10-12T02:13:26.344055;2019-11-11T02:59:59.999999;30,0;0,0;3000,0;3006,903334775;0,0;0,0;aon;failed;RJ;RJ;Duque de Caxias;3619;False;True;1,0;False;False;0;0;0;empresa;isaac maia;isaac editora;50,0;50,115055579583334;1;True;0;4;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;104810;LIBERDADE! SKETCHBOOK TEMÁTICO;2019-10-14T21:36:43.563946;2019-11-04T02:59:59.999999;20,0;107,0;500,0;501,1505557958333;535,0;536,2310947015417;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;2;6;7;empresa;skript editora e eventos ltda;skript editora;60,0;60,1380666955;1;False;66;211;2646;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;104848;AURION ;2019-10-13T04:04:45.99684;2019-12-13T02:59:59.999999;60,0;0,8;10000,0;10023,011115916666;80,0;80,18408892733333;aon;failed;DF;DF;Brasília;886;False;True;1,0;False;False;0;3;3;masculino;thiago vieira alves;thiago vieira;200,0;200,46022231833334;1;True;0;2;1;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False
catarse;2019;104853;KAUIRA DORME | HQ de periferia;2019-10-14T18:14:57.966274;2019-11-29T02:59:59.999999;45,0;96,6;5000,0;5011,505557958333;4830,0;4841,114368987751;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;9;81;84;masculino;lucas andrade;lucas andrade;30,0;30,06903334775;1;True;3;2;27;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;104860;Goldilock One HQ Edição 001 - (Erich);2019-10-25T14:28:13.05321;2019-12-25T02:59:59.999999;60,0;23,565217391304348;4600,0;4610,5851133216665;1084,0;1086,4944049653666;aon;failed;ES;ES;São Mateus;72;False;True;1,0;False;False;0;16;21;masculino;alpha empreendimentos ltda me;will emmerich;180,0;180,41420008650002;1;False;2;2;6;False;False;False;False;False;True;False;False;True;False;False;True;False;True;True;False;False;False;False;False;False
catarse;2019;104912;Hologramas;2019-10-15T22:36:51.908051;2019-11-10T02:59:59.999999;25,0;59,025;4000,0;4009,2044463666666;2361,0;2366,432924467925;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;5;50;50;feminino;eliane bonadio;eliane bonadio;120,0;120,276133391;1;True;13;3;41;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False;False;False;True;False;False
catarse;2019;104926;Bibi - Lembranças da infância;2019-10-27T23:18:52.561754;2019-11-27T02:59:59.999999;30,0;112,32;5000,0;5011,505557958333;5616,0;5628,923042698801;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;7;82;85;feminino;fabiana shizue;fabiana shizue;30,0;30,06903334775;1;False;31;1;39;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;105031;ARTBOOK JOSÉ WILSON MAGALHÃES;2019-10-18T17:11:12.865378;2019-11-18T02:59:59.999999;30,0;50,96153846153846;5200,0;5211,965780276667;2650,0;2656,097945717917;aon;failed;SP;SP;São Paulo;5274;False;True;1,0;False;False;9;48;52;masculino;josé wilson magalhães;josé wilson magalhães;1000,0;1002,3011115916667;1;False;4;2;12;False;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False
catarse;2019;105061;Mister No Especial 4;2019-10-21T23:22:27.237275;2019-11-16T02:59:59.999999;25,0;279,16333333333336;3000,0;3006,903334775;8374,9;8394,171579469048;aon;successful;SP;SP;São José dos Campos;5269;False;True;1,0;False;False;18;147;149;empresa;editora 85;editora 85;193,0;193,44411453719167;1;True;67;16;813;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;105231;Destro HQ;2019-11-09T03:22:36.695936;2019-12-02T02:59:59.999999;22,0;486,06;10000,0;10013,99986202345;48606,0;48674,04772935118;aon;successful;RJ;RJ;Rio de Janeiro;3662;False;True;1,0;False;False;1;587;591;masculino;michel de oliveira gomes;destro;129,0;129,1805982201025;1;False;0;1;123;False;False;True;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False
catarse;2019;105331;Resgate;2019-10-25T17:33:35.706918;2019-11-25T02:59:59.999999;30,0;21,810344827586206;5800,0;5813,346447231666;1265,0;1267,9109061634585;aon;failed;BA;BA;Jequié;497;False;True;1,0;False;False;3;36;36;feminino;thais hanatrícia;bright hikari;65,0;65,14957225345833;1;True;2;1;9;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2015;10557;O pequeno caderno de pesadelos;2015-03-30T14:27:26.26187;2015-05-30T02:59:59;60,0;59,89819004524887;5304,0;6730,299303437252;3177,0;4031,327467386906;aon;failed;RJ;RJ;Rio de Janeiro;3662;False;True;1,0;False;False;3;60;61;masculino;felipe ribeiro campos;felipe ribeiro campos;20,0;25,378202501648765;1;False;39;6;48;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True
catarse;2015;10558;Caos;2015-04-02T03:44:09.406223;2015-06-02T02:59:59;60,0;8,054237288135592;29500,0;36974,368705692745;2376,0;2978,0033913466427;aon;failed;SP;SP;São Paulo;5274;False;True;1,0;False;False;4;35;37;masculino;robespierre araujo de souza;robespierre a. souza;10,0;12,53368430701449;1;False;10;1;10;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False
catarse;2019;105714;A Última Bailarina;2019-11-05T12:57:11.978808;2020-02-07T02:59:59.999999;93,0;188,5;4000,0;4005,59994480938;7540,0;7550,555895965681;flex;successful;RJ;RJ;Niterói;3642;False;True;1,0;False;False;12;86;90;masculino;guilherme de sousa barreto;guilherme de sousa;30,0;30,04199958607035;1;False;110;7;237;False;False;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False
catarse;2019;105751;Tiros & Tiras: Histórias com Muita História I;2019-11-01T17:31:39.798013;2020-10-01T02:59:59.999999;2,0;7,38;5000,0;5006,999931011725;369,0;369,5165949086653;flex;successful;CE;CE;Fortaleza;760;False;True;1,0;False;False;6;15;15;masculino;rédi bortoluzzi;rédi bortoluzzi;20,0;20,027999724046897;1;True;5;1;21;False;False;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;True
catarse;2019;105768;CRAZY JACK - A Saga do Fantasma;2019-11-04T19:31:08.143378;2020-03-01T02:59:59.999999;86,0;50,8;7000,0;7009,799903416414;3556,0;3560,9783509355384;flex;successful;RS;RS;Taquara;4294;False;True;1,0;False;False;8;83;92;empresa;tai creative marketing e entretenimento ltda;tai editora;59,0;59,082599185938356;1;False;36;38;2575;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
catarse;2019;105905;Contos dos Orixás - Nova Edição;2019-11-19T18:53:01.150852;2019-12-20T02:59:59.999999;30,0;225,46;10000,0;10013,99986202345;22546,0;22577,56408891807;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;12;303;308;masculino;hugo brito canuto oliveira;hugo canuto;70,0;70,09799903416415;1;False;65;5;654;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;True;False;True
catarse;2019;105957;A Aristocracia + A Vila das Marionetes;2019-11-05T17:40:11.952976;2019-12-03T02:59:59.999999;27,0;82,86855555555556;18000,0;18025,19975164221;14916,34;14937,222670189487;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;28;246;249;masculino;thiago seiji takahashi;thiago spyked;75,0;75,10499896517587;1;False;48;6;382;True;False;False;True;False;True;False;False;False;False;True;True;False;False;True;False;False;False;True;False;False
catarse;2015;10602;Os Melhores do Mundo / Hermanoteu em Quadrinhos;2015-03-24T14:19:19.749996;2015-05-24T02:59:59;60,0;10,896363636363636;55000,0;69790,05687953411;5993,0;7604,578379619052;aon;failed;DF;DF;Brasília;886;False;True;1,0;False;False;0;74;75;feminino;janaina coe;comoequetalá;45,0;57,10095562870972;1;False;15;1;8;False;False;True;True;False;False;True;False;False;False;True;True;False;False;True;False;True;False;True;True;True
catarse;2019;106047;Pansy - volume 4;2019-11-05T08:00:26.629773;2020-03-05T02:59:59.999999;120,0;56,28455338706454;1501,3;1503,4017992855804;845,0;846,1829883409814;flex;successful;RS;RS;Porto Alegre;4178;False;True;1,0;False;False;6;30;32;feminino;katiúscia renata paiva nunes;bunda;250,0;250,34999655058624;1;True;6;4;22;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True
catarse;2019;106084;HQ - NO PRINCÍPIO (2ª impressão);2019-12-15T22:52:04.676201;2020-02-01T02:59:59.999999;38,0;14,833333333333334;600,0;600,0;89,0;89,0;flex;successful;SP;SP;Tupã;5328;False;True;1,0;False;False;0;5;5;masculino;anderson luis dos reis pacheco;anderson pacheco;22,0;22,0;1;False;20;2;18;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False
catarse;2019;106089;NO PRINCÍPIO;2019-11-13T15:59:48.995562;2019-12-13T02:59:59.999999;20,0;143,5;600,0;600,8399917214069;861,0;862,2053881202189;flex;successful;SP;SP;Tupã;5328;False;True;1,0;False;False;0;31;35;masculino;anderson luis dos reis pacheco;anderson pacheco;22,0;22,030799696451588;1;False;20;2;18;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False
catarse;2019;106104;Vó;2019-11-21T11:46:00.31992;2019-12-22T02:59:59.999999;30,0;161,93684210526317;19000,0;19026,599737844554;30768,0;30811,07477547375;aon;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;6;556;563;masculino;jean carlos galvao;jean galvao;144,0;144,20159801313767;1;True;15;1;67;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;106220;Kraken;2019-11-12T11:00:13.348782;2019-12-14T02:59:59.999999;31,0;81,075;32000,0;32044,79955847504;25944,0;25980,321242033635;aon;failed;RS;RS;Porto Alegre;4178;False;True;1,0;False;False;4;284;288;empresa;rodrigo machado da rosa;figura editora;107,0;107,14979852365092;1;True;27;25;1847;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;True;False;False
catarse;2015;10626;Quadrada: Três quadrinhos de uma só vez!;2015-04-01T04:10:34.514415;2015-05-16T23:59:59.999999;45,0;115,12857142857143;7000,0;8773,579014910143;8059,0;10100,896183022976;aon;successful;BA;BA;Salvador;620;False;True;1,0;False;False;10;170;176;feminino;aline cruz;lila cruz;27,0;33,84094762893912;1;False;19;4;77;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False
catarse;2019;106313;Death Ville - Aquele Na Escuridão.;2019-11-15T03:04:31.879227;2020-01-15T02:59:59.999999;60,0;6,333333333333333;6000,0;6008,399917214069;380,0;380,5319947568911;aon;failed;PB;PB;João Pessoa;2659;False;True;1,0;False;False;0;7;8;masculino;diêgo miranda;diêgo miranda;80,0;80,11199889618759;1;True;1;1;1;False;False;False;False;True;False;True;True;False;False;True;False;True;False;False;False;True;False;True;False;False
catarse;2019;106349;CAZADOR SAGAS;2019-12-01T11:05:38.106457;2020-03-21T02:59:59.999999;81,0;121,04285714285714;7000,0;7000,0;8473,0;8473,0;flex;successful;RS;RS;Taquara;4294;False;True;1,0;False;False;9;143;148;empresa;tai creative marketing e entretenimento ltda;tai editora;99,0;99,0;1;False;36;38;2575;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;True;False;True
catarse;2019;106363;SELF;2019-11-11T09:42:04.562014;;;0,0;;;0,0;0,0;sub;successful;MG;MG;Belo Horizonte;1634;True;True;1,0;False;False;5;0;0;coletivo;joão victor alves dos santos e xavier;jao de merda;50,0;50,06999931011725;1;False;10;2;10;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True
catarse;2019;106394;Poeira;2019-11-17T00:25:43.802179;2020-02-15T02:59:59.999999;90,0;57,3;1000,0;1001,399986202345;573,0;573,8021920939436;flex;successful;PE;PE;Recife;3319;False;True;1,0;False;False;5;16;17;masculino;fábio da silva paiva;fábio paiva;55,0;55,07699924112897;1;False;81;4;81;False;True;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;106400;O VIGILANTE;2019-11-26T12:03:49.368351;2020-01-17T02:59:59.999999;51,0;3,254054054054054;18500,0;18525,89974474338;602,0;602,8427916938117;aon;failed;MG;MG;Rio Pomba;2217;False;True;1,0;False;False;0;11;11;masculino;diego toledo;diego toledo;30,0;30,04199958607035;1;False;28;1;23;False;False;False;False;False;True;True;False;True;False;False;False;True;False;True;False;True;False;False;False;False
catarse;2019;106406;Forest Comics - quadrinhos socioambientais;2019-11-13T19:36:29.577621;2019-12-24T02:59:59.999999;40,0;107,07333333333334;15000,0;15020,999793035173;16061,0;16083,48517839586;aon;successful;DF;DF;Brasília;886;False;True;1,0;False;False;5;113;120;empresa;forest comunicação;forest comunicação;300,0;300,41999586070347;1;True;3;1;4;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;106475;Elemental Kings Fire Hearts: Parte 2;2019-11-14T02:05:54.843498;2019-12-01T02:59:59.999999;17,0;12,8;2500,0;2503,4999655058623;320,0;320,44799558475034;flex;successful;BA;BA;Salvador;620;False;True;1,0;False;False;6;6;6;masculino;henrique santos ribeiro;henry saints;100,0;100,1399986202345;1;False;5;1;12;False;False;False;False;False;False;False;False;True;False;True;True;False;False;True;False;False;False;True;False;False
catarse;2019;106481;Brasil 2019 em charges;2019-12-04T14:52:09.451039;2020-01-14T02:59:59.999999;40,0;136,29189189189188;18500,0;18500,0;25214,0;25214,0;aon;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;15;456;469;masculino;gilmar;cartunista das cavernas;18500,0;18500,0;1;False;15;6;286;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False
catarse;2019;106592;Power Ball : Viagem Pelo Mundo ;2019-11-15T03:09:42.227546;2020-01-15T02:59:59.999999;60,0;0,0;800,0;801,119988961876;0,0;0,0;aon;failed;PB;PB;João Pessoa;2659;False;True;1,0;False;False;0;0;0;masculino;josinaldo lira de farias filho;josinaldo lira de farias filho;10,0;10,013999862023448;1;True;0;1;0;False;False;True;False;True;True;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False
catarse;2019;106671;Gangers Combate;2019-11-17T14:57:06.08967;2020-05-13T02:59:59.999999;40,0;5,966666666666667;15000,0;15020,999793035173;895,0;896,2529876510987;flex;successful;PE;PE;Cabo de Santo Agostinho;3217;False;True;1,0;False;False;10;34;35;masculino;paulo gutemberg da cunha silva;paulo gutemberg;30,0;30,04199958607035;1;False;5;1;12;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False
catarse;2019;106726;Draconian - Jus Solis Jus Sanguinis;2019-12-12T15:59:03.494639;2020-02-17T02:59:59.999999;66,0;120,85714285714286;3500,0;3500,0;4230,0;4230,0;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;0;41;42;masculino;andré farias;andré farias;100,0;100,0;1;False;3;1;5;False;False;True;True;True;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;True
catarse;2019;107110;PARAFUSO ZERO;2019-12-04T14:46:16.450687;2020-02-10T02:59:59.999999;67,0;92,33333333333333;15000,0;15000,0;13850,0;13850,0;flex;successful;MG;MG;Belo Horizonte;1634;False;True;1,0;False;False;12;144;147;masculino;joão felippe gonçalves ferreira;jão;250,0;249,99999999999997;1;True;13;3;68;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True
catarse;2019;107176;Devotus Vince - Maldito Vince;2019-11-29T22:38:38.512823;2019-12-31T02:59:59.999999;31,0;0,0;2825,0;2828,9549610216245;0,0;0,0;flex;failed;RJ;RJ;Rio de Janeiro;3662;False;True;1,0;False;False;10;0;0;masculino;bruno santos de menezes;oito pontas studios;30,0;30,04199958607035;1;False;0;1;1;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
catarse;2019;107308;Grakorius - Os Três Segredos;2019-12-04T16:35:48.15756;2020-02-03T02:59:59.999999;60,0;47,5;2600,0;2600,0;1235,0;1235,0;aon;failed;SP;SP;São Caetano do Sul;5257;False;True;1,0;False;False;1;29;29;masculino;adler daré;adler daré;350,0;350,0;1;False;9;3;38;False;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False
catarse;2019;107374;A história perdida de Digimon!;2019-12-04T13:31:44.07666;2020-03-08T02:59:59.999999;33,0;111,68571428571428;3500,0;3500,0;3909,0;3908,9999999999995;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;11;143;145;masculino;felipe cereda;felipe cereda;35,0;35,0;1;False;0;2;23;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;107521;Diego Maryo Sketchbook 2020;2019-12-07T20:38:48.069062;2020-05-23T02:59:59.999999;13,0;27,3;5000,0;5000,0;1365,0;1365,0;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;4;23;23;masculino;diego maryo;diego maryo;75,0;75,0;1;True;11;2;36;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True
catarse;2019;107522;HQ - Ilimpur;2019-12-14T13:35:13.895069;2020-02-13T02:59:59.999999;60,0;4,32;25000,0;25000,0;1080,0;1080,0;aon;failed;SP;SP;São Paulo;5274;False;True;1,0;False;False;2;13;13;masculino;pedro luís crescente arantes budaibes;mirage42cit;270,0;270,0;1;False;0;1;3;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;107581;Frauzio PROFUNDO;2019-12-09T20:51:49.82723;2020-03-03T02:59:59.999999;15,0;91,76404494382022;8900,0;8900,0;8167,0;8167,0;flex;successful;SP;SP;São Paulo;5274;False;True;1,0;False;False;2;95;107;masculino;francisco de assis marcatti jr;francisco marcatti;70,0;70,0;1;False;0;7;220;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;107692;Totó N°02;2019-12-23T05:50:15.684667;2020-01-23T02:59:59.999999;30,0;54,96;2500,0;2500,0;1374,0;1374,0;flex;successful;AM;AM;Manaus;260;False;True;1,0;False;False;4;15;16;masculino;geovan motter;geovan motter;200,0;200,0;1;False;95;2;78;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;107785;CONDORITO;2019-12-15T03:02:27.119435;2020-02-14T02:59:59.999999;60,0;113,65;8000,0;7999,999999999999;9092,0;9092,0;aon;successful;PE;PE;Recife;3319;False;True;1,0;False;False;153;159;182;empresa;thiago vasconcellos modenesi;editora quadriculando;50,0;50,0;1;False;617;34;433;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False
catarse;2019;108242;UNIVERSO MAURICI ;2019-12-29T03:13:41.248373;2020-02-28T02:59:59.999999;60,0;0,0;1000,0;999,9999999999999;0,0;0,0;aon;failed;SP;SP;Peruíbe;5135;False;True;1,0;False;False;0;0;0;masculino;maurici aurélio de jesus mendes;maurici aurélio;100,0;100,0;1;False;0;3;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
catarse;2019;108244;Guardião Fantasma;2019-12-29T01:07:07.89764;2020-02-27T02:59:59.999999;60,0;0,0;30000,0;30000,0;0,0;0,0;aon;failed;SP;SP;Guarulhos;4924;False;True;1,0;False;False;1;0;0;masculino;guilherme cerqueira lima;tiger white;10000000000,0;10000000000,0;0;False;0;1;0;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False
catarse;2019;108263;SATURNO 01;2019-12-29T17:23:36.829816;2020-02-28T02:59:59.999999;60,0;0,0;1000,0;999,9999999999999;0,0;0,0;flex;failed;SP;SP;Peruíbe;5135;False;True;1,0;False;False;0;0;0;masculino;maurici aurélio de jesus mendes;maurici aurélio;30,0;30,0;1;False;0;3;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
